0x16c3000
1	136150	0	
2	134710	0	
3	137740	0	
6	135282	0	
8	136459	0	
9	135282	0	
10	135959	0	
11	136424	0	
13	135565	0	
15	137499	0	
16	134710	0	
18	136150	0	
20	135282	0	
21	136150	0	
23	135282	0	
24	126260	0	
25	135565	0	
26	134710	0	
28	137401	0	
29	126260	0	
30	136150	0	
31	134710	0	
34	135282	0	
35	134710	0	
36	134710	0	
38	135565	0	
39	126260	0	
40	134710	0	
41	126260	0	
43	126260	0	
44	134710	0	
45	126796	0	
46	135038	0	

0x16e9000
28	127302	0	
31	137800	0	
42	137740	0	
57	137800	0	

0x16ea000
7	136424	0	
23	136890	0	
25	126796	0	
26	126796	0	
27	136424	0	
28	135959	0	
33	136150	0	
40	136150	0	
48	126796	0	
52	126796	0	
53	127302	0	

0x16f5000
47	137800	0	

0x16f6000
13	137740	0	
28	137800	0	
29	137800	0	

0x16f8000
0	134262	0	
1	134262	0	
2	134262	0	
3	134262	0	
5	134262	0	
6	134262	0	
7	134262	0	
8	134262	0	
9	134262	0	
10	134262	0	
12	134262	0	
14	134262	0	
15	134262	0	
16	134262	0	
17	134262	0	
18	134262	0	
19	134262	0	
20	134262	0	
21	134262	0	
22	134262	0	
23	134262	0	
24	134262	0	
25	134262	0	
27	134262	0	
28	134262	0	
30	134262	0	
31	134262	0	
32	134262	0	
34	137826	0	
35	134262	0	
36	134262	0	
37	134262	0	
38	134262	0	
39	134262	0	
40	134262	0	
41	134262	0	
42	134262	0	
43	134262	0	
44	134262	0	
45	134262	0	
46	134262	0	
47	134262	0	
49	134262	0	
55	136938	0	

0x171a000
56	137826	0	
57	134262	0	
58	134262	0	
59	134262	0	
60	137800	0	
61	137800	0	
62	134262	0	
63	134262	0	

0x171f000
0	137790	0	
5	137320	0	
6	137790	0	
7	137320	0	
16	137320	0	
18	137320	0	
21	137320	0	
30	137800	0	
39	137760	0	
40	137320	0	
41	137320	0	
42	137320	0	
43	136994	0	

0x1721000
0	134262	0	
1	135162	0	
3	137790	0	
5	136090	0	
6	136090	0	
7	136090	0	
9	136090	0	
10	137428	0	
11	137760	0	
12	137800	0	
15	136090	0	
16	136090	0	
17	136938	0	
42	137800	0	
44	137800	0	
46	136090	0	
50	137800	0	
51	137800	0	
52	137800	0	
55	134262	0	
56	134262	0	

0x1722000
0	134262	0	
1	134262	0	
9	137790	0	
11	134262	0	
12	134262	0	
13	134262	0	
14	134262	0	
15	134262	0	
18	137790	0	
23	137392	0	
30	137800	0	
31	137790	0	
32	137790	0	
36	134262	0	
37	134262	0	
38	134262	0	
39	134262	0	
40	134262	0	
42	137800	0	
45	134262	0	
46	134262	0	
47	134262	0	
48	134262	0	
49	134262	0	
50	134262	0	
51	134262	0	
60	134262	0	
61	134262	0	
62	134262	0	
63	134262	0	

0x1723000
0	134262	0	
3	134262	0	
4	134262	0	
5	134262	0	
8	134262	0	
9	134262	0	
10	134262	0	
11	134262	0	
12	134262	0	
13	134262	0	
14	134262	0	
17	134262	0	
18	134262	0	
21	134262	0	
22	134262	0	
23	134262	0	
27	137790	0	
28	135416	0	
30	135416	0	
36	137158	0	
37	137158	0	
38	137158	0	
41	137800	0	
44	134262	0	
45	134262	0	
48	134262	0	
49	134262	0	
50	134262	0	
51	134262	0	
52	134262	0	
59	134262	0	
60	134262	0	
61	134262	0	

0x1725000
0	134262	0	
1	134262	0	
2	134262	0	
3	134262	0	
4	134262	0	
5	134262	0	
6	134262	0	
7	134262	0	
8	136638	0	
12	134262	0	
13	134262	0	
14	134262	0	
15	134262	0	
16	134262	0	
17	134262	0	
18	134262	0	
19	134262	0	
20	136638	0	
24	136638	0	
26	134262	0	
27	134262	0	
28	134262	0	
29	134262	0	
30	134262	0	
31	134262	0	
32	134262	0	
35	134262	0	
36	134262	0	
37	134262	0	
38	134262	0	
39	134262	0	
51	137760	0	
53	134262	0	
54	134262	0	
55	134262	0	
56	134262	0	
57	134262	0	

0x172e000
11	137760	0	
12	137760	0	
13	137760	0	
21	137800	0	

0x1732000
3	136938	0	
5	136938	0	
8	135416	0	
15	135408	0	
24	137800	0	
25	137570	0	
26	135408	0	
27	135408	0	
28	135408	0	
48	135416	0	
52	137800	0	
53	137800	0	
55	137740	0	
57	137570	0	
60	135416	0	

0x173c000
3	136938	0	
4	136938	0	
5	136938	0	
6	136938	0	
9	136938	0	
11	136938	0	
14	136938	0	
25	137826	0	
27	136938	0	
28	137826	0	
29	137826	0	
32	137826	0	
33	136938	0	
34	136938	0	
37	137826	0	
41	136938	0	
48	136938	0	
49	136938	0	
50	136938	0	
61	136938	0	
62	136938	0	
63	136938	0	

0x173d000
3	137826	0	
4	137826	0	
9	137826	0	
10	137826	0	
53	137800	0	

0x173f000
2	137800	0	
9	137800	0	
10	137800	0	
17	137800	0	
29	137800	0	
31	137800	0	

0x1740000
34	137826	0	

0x1742000
48	137826	0	
59	137775	0	
60	137428	0	
61	137428	0	
62	137428	0	

0x1743000
1	137300	0	
27	136638	0	
28	137422	0	
33	137422	0	

0x1744000
4	134262	0	
5	134262	0	
6	134262	0	
7	134262	0	
8	134262	0	
11	134262	0	
12	134262	0	
15	137422	0	
17	134262	0	
18	134262	0	
19	134262	0	
22	136090	0	
26	134262	0	
27	134262	0	
28	134262	0	
35	134262	0	
36	134447	0	
37	134262	0	
40	134266	0	
41	134590	0	
42	134271	0	
43	134590	0	
44	134276	0	
45	134590	0	
46	134276	0	

0x17a0000
2	137570	0	

0x17a2000
22	137740	0	
52	137740	0	

0x17b2000
9	137425	0	
11	135282	0	

0x1822000
56	137800	0	
57	137800	0	
60	137740	0	
63	137740	0	

0x1823000
3	137740	0	
10	137800	0	
13	137800	0	
24	137800	0	
26	137800	0	
27	137800	0	
28	137800	0	
41	137800	0	
42	137800	0	
44	137740	0	
48	137800	0	

0x1824000
21	137740	0	
23	137740	0	
46	137740	0	
55	137800	0	

0x1825000
2	137740	0	
26	137740	0	
46	137800	0	

0x1826000
0	137800	0	
2	137740	0	
3	137800	0	

0x1828000
16	137740	0	
17	137740	0	
30	137760	0	
33	137570	0	
45	137800	0	

0x1829000
3	137570	0	
4	137740	0	
6	137570	0	

0x182a000
17	137800	0	
18	137800	0	

0x182c000
7	137428	0	
8	134262	0	
9	134262	0	
10	134262	0	
11	134262	0	
12	134262	0	
14	134262	0	
15	134262	0	
16	134262	0	
17	134262	0	
18	134262	0	
19	137800	0	
23	134262	0	
24	134262	0	
25	134262	0	
28	134262	0	
29	134262	0	
30	134262	0	
31	137570	0	
35	134262	0	
36	134262	0	
44	134262	0	
45	134262	0	
46	134262	0	
47	134262	0	
48	134262	0	
50	134262	0	
51	134262	0	
52	134262	0	
55	134262	0	
56	134262	0	
57	134262	0	
58	134262	0	
59	134262	0	
60	134262	0	
61	134262	0	
62	134262	0	
63	134262	0	

0x182d000
2	134262	0	
3	134262	0	
4	134262	0	
5	134262	0	
6	134262	0	
7	134262	0	
8	134262	0	
11	134262	0	
12	134262	0	
13	134262	0	
16	134262	0	
17	134262	0	
18	134262	0	
19	134262	0	
20	134262	0	
21	134262	0	
22	134262	0	
27	134262	0	
28	134262	0	
29	134262	0	
34	134262	0	
35	134262	0	
40	134262	0	
41	134262	0	
42	134262	0	
43	134262	0	
44	134262	0	
47	134262	0	
48	134262	0	
49	134262	0	
50	134262	0	
51	134262	0	
56	137570	0	
60	137570	0	
61	134262	0	
62	134262	0	
63	134262	0	

0x182e000
0	134262	0	
1	134262	0	
2	134262	0	
3	134262	0	
4	134262	0	
5	134262	0	
6	134262	0	
7	134262	0	
10	134262	0	
11	134262	0	
12	134262	0	
17	134262	0	
18	134262	0	
19	134262	0	
21	134262	0	
22	134262	0	
23	134262	0	
24	134262	0	
25	134262	0	
26	134262	0	
27	134262	0	
28	134262	0	
39	134262	0	
40	134262	0	
41	134262	0	
48	137320	0	
50	136280	0	
51	134262	0	
52	134262	0	
55	134262	0	
56	134262	0	
57	134262	0	
58	134262	0	
59	134262	0	
60	134262	0	
61	134262	0	
62	134262	0	
63	134262	0	

0x182f000
0	134262	0	
1	134262	0	
2	134262	0	
5	134262	0	
6	134262	0	
7	134262	0	
8	134262	0	
9	134262	0	
10	134262	0	
11	134262	0	
12	134262	0	
13	134262	0	
14	134262	0	
15	134262	0	
18	134262	0	
19	134262	0	
20	134262	0	
29	134262	0	
30	134262	0	
31	134262	0	
34	134262	0	
35	134262	0	
36	134262	0	
37	134262	0	
38	134262	0	
45	134262	0	
46	134262	0	
47	134262	0	
50	134262	0	
51	134262	0	
61	134262	0	
62	134262	0	
63	134262	0	

0x1830000
0	134262	0	
1	134262	0	
2	134262	0	
3	134262	0	
4	134262	0	
5	134262	0	
6	134262	0	
7	134262	0	
8	134262	0	
17	134262	0	
18	134262	0	
19	134262	0	
24	134262	0	
25	134262	0	
26	134262	0	
27	134262	0	
28	134262	0	
29	134262	0	
30	134262	0	
46	134262	0	
47	134262	0	
48	134262	0	
49	134262	0	
50	134262	0	
51	134262	0	
52	134262	0	
53	134262	0	
54	134262	0	
55	134262	0	
56	137158	0	
58	134262	0	
59	134262	0	
62	134262	0	
63	134262	0	

0x1831000
16	136090	0	
18	136090	0	
25	136090	0	
34	136090	0	
36	136090	0	
39	136090	0	
40	136090	0	
43	136090	0	
50	137300	0	
52	136090	0	

0x1832000
5	136932	0	
8	136280	0	
11	136090	0	
12	136638	0	
24	137800	0	
42	136842	0	
44	136842	0	
47	136842	0	
51	137308	0	
60	136842	0	
62	137308	0	

0x1833000
0	137800	0	
3	137800	0	
19	137308	0	
22	137308	0	
27	136210	0	
41	137800	0	
42	137800	0	
43	137800	0	
44	137800	0	
45	137800	0	
48	137800	0	
49	137800	0	
50	137800	0	
55	137800	0	
56	137800	0	
57	137800	0	

0x1838000
0	137826	0	
27	137826	0	
36	137826	0	
38	137826	0	
45	137826	0	
46	137826	0	
47	137826	0	
50	137826	0	
51	137826	0	
54	137826	0	
55	137826	0	
56	137826	0	
57	137826	0	
58	137826	0	

0x183f000
0	135828	0	
1	136638	0	
2	136638	0	
3	135828	0	
4	135828	0	
5	137800	0	
6	135828	0	
7	137308	0	
8	137740	0	
9	136638	0	
10	136638	0	
11	135828	0	
12	135828	0	
13	135828	0	
16	137308	0	
22	136638	0	
23	136638	0	
24	136638	0	
25	137740	0	
26	137158	0	
29	136638	0	
31	137308	0	
36	137800	0	
37	137800	0	
38	137800	0	
39	137136	0	
40	137308	0	
43	136090	0	
46	137308	0	
47	137308	0	
52	136638	0	
53	136638	0	
54	136638	0	
55	136638	0	
56	136638	0	
58	135828	0	
59	136638	0	
60	136638	0	
63	135828	0	

0x1841000
0	134262	0	
1	134262	0	
2	134262	0	
3	134262	0	
4	134262	0	
5	135416	0	
6	136584	0	
7	134262	0	
8	134262	0	
9	134262	0	
10	134262	0	
11	134262	0	
12	135828	0	
16	134262	0	
17	134262	0	
18	134262	0	
19	135416	0	
20	136280	0	
21	135416	0	
23	134262	0	
24	134262	0	
25	134262	0	
26	134262	0	
27	134262	0	
28	134262	0	
29	134262	0	
30	134262	0	
31	134262	0	
32	134262	0	
33	134262	0	
34	134262	0	
35	134262	0	
36	134262	0	
37	136638	0	
38	134262	0	
39	134262	0	
40	134262	0	
41	134262	0	
42	134262	0	
45	134262	0	
46	134262	0	
47	134262	0	
54	134262	0	
55	134262	0	
56	134262	0	
59	134262	0	
60	134262	0	
61	137800	0	

0x1842000
1	134262	0	
2	134262	0	
3	134262	0	
4	134262	0	
5	134262	0	
6	134262	0	
7	134262	0	
8	134262	0	
9	134262	0	
10	134262	0	
13	134262	0	
14	134262	0	
15	134262	0	
16	134262	0	
17	134262	0	
18	134262	0	
19	134262	0	
22	134262	0	
23	134262	0	
26	134262	0	
27	134262	0	
28	134262	0	
29	134262	0	
30	134262	0	
33	134262	0	
34	134262	0	
35	134262	0	
36	134262	0	
37	134262	0	
38	134262	0	
39	134262	0	
40	135828	0	
42	135828	0	
53	134262	0	
54	134262	0	
55	134262	0	
56	134262	0	
57	134262	0	
58	137800	0	
60	137320	0	

0x1848000
2	137428	0	
3	137570	0	
4	134262	0	
5	134262	0	
6	134262	0	
7	134262	0	
8	134262	0	
11	134262	0	
12	134262	0	
13	134262	0	
14	134262	0	
15	134262	0	
16	136280	0	
17	137800	0	
19	137570	0	
20	134262	0	
21	134262	0	
22	134262	0	
23	134262	0	
24	134262	0	
25	134262	0	
26	134262	0	
27	137428	0	
28	135416	0	
29	134262	0	
30	134262	0	
31	134262	0	

0x18f7000
7	134710	0	
16	137790	0	
17	134710	0	
26	136638	0	
27	134710	0	
36	134710	0	
37	134710	0	
46	137790	0	
47	134710	0	
56	137790	0	
57	137800	0	

0x18f8000
2	136459	0	
3	134710	0	
22	134710	0	
23	134710	0	
32	137740	0	
33	137800	0	
42	134710	0	
43	136150	0	
52	137740	0	
53	134710	0	
62	137740	0	

0x18fa000
5	136150	0	
14	134710	0	
24	136150	0	
25	137826	0	
26	134710	0	
34	137800	0	
35	134710	0	
44	134710	0	
46	136150	0	
54	137401	0	
55	134710	0	
56	137037	0	

0x18fb000
0	134710	0	
1	136150	0	
10	137800	0	
11	137740	0	
12	137740	0	
21	134710	0	
30	136150	0	
40	134710	0	
41	134710	0	
42	136150	0	
50	137740	0	
51	137826	0	
52	136150	0	
62	136150	0	

0x18fc000
6	136150	0	
7	137037	0	
8	134710	0	
18	136150	0	
26	134710	0	
27	134710	0	
28	136150	0	
36	137037	0	
37	136150	0	
38	136150	0	
46	137037	0	
48	134710	0	
56	136150	0	
58	136150	0	

0x18fd000
44	135569	0	
62	134710	0	
63	134710	0	

0x18fe000
0	136932	0	
20	134710	0	
30	136090	0	
38	136090	0	
39	134710	0	
48	134710	0	
50	135959	0	
60	137570	0	

0x18ff000
4	136932	0	
6	136932	0	
14	137570	0	

0x1915000
46	137826	0	
47	136150	0	
57	136159	0	

0x1917000
8	137790	0	
19	136459	0	
28	137800	0	
29	134710	0	
39	137401	0	
48	137790	0	
49	137401	0	
58	137800	0	

0x1918000
4	137401	0	
5	134710	0	
24	137740	0	
33	135038	0	
43	135038	0	
44	137800	0	
54	137800	0	
55	134710	0	
63	135038	0	

0x191a000
5	134710	0	
6	136150	0	
7	136150	0	
15	136150	0	
16	134710	0	
25	137740	0	
26	134710	0	
27	134710	0	
35	137037	0	
36	137037	0	
45	136150	0	
47	134710	0	
57	135038	0	

0x191b000
1	136150	0	
2	136150	0	
11	137037	0	
12	137800	0	
21	137037	0	
42	137800	0	
51	136150	0	
52	137800	0	
61	137037	0	
62	137800	0	

0x19a9000
32	134609	0	

0x7f3a8da1d000
34	135618	0	
35	134420	0	
36	134420	0	
37	134420	0	
38	134420	0	
39	134420	0	
40	134420	0	
41	134420	0	
42	134420	0	
43	134420	0	
44	134420	0	
45	134420	0	
46	134420	0	
47	134420	0	
48	134420	0	
49	134420	0	
50	134420	0	
51	134420	0	
52	134420	0	
53	134420	0	
54	134420	0	
55	134420	0	
56	134420	0	
57	134420	0	
58	134420	0	
59	134420	0	
60	134420	0	
61	134420	0	
62	134420	0	
63	134420	0	

0x7f3a8da1e000
0	134420	0	
1	134420	0	
2	134420	0	
3	134420	0	
4	134420	0	
5	134420	0	
6	134420	0	
7	134420	0	
8	134420	0	
9	134420	0	
10	134420	0	
11	134420	0	
12	134420	0	
13	134420	0	
14	134420	0	
15	134420	0	
16	134420	0	
17	134420	0	
18	134420	0	
19	134420	0	
20	134420	0	
21	134420	0	
22	134420	0	
23	134420	0	
24	134420	0	
25	134420	0	
26	134420	0	
27	134420	0	
28	134420	0	
29	134420	0	
30	134420	0	
31	134420	0	
32	134420	0	
33	134420	0	
34	134420	0	
35	134420	0	
36	134420	0	
37	134420	0	
38	134420	0	
39	134420	0	
40	134420	0	
41	134420	0	
42	134420	0	
43	134420	0	
44	134420	0	
45	134420	0	
46	134420	0	
47	134420	0	
48	134420	0	
49	134420	0	
50	134420	0	
51	134420	0	
52	134420	0	
53	134420	0	
54	134420	0	
55	134420	0	
56	134420	0	
57	134420	0	
58	134420	0	
59	134420	0	
60	134420	0	
61	134420	0	
62	134420	0	
63	134420	0	

0x7f3a8da1f000
0	134420	0	
1	134420	0	
2	134420	0	
3	134420	0	
4	134420	0	
5	134420	0	
6	134420	0	
7	134420	0	
8	134420	0	
9	134420	0	
10	134420	0	
11	134420	0	
12	134420	0	
13	134420	0	
14	134420	0	
15	134420	0	
16	134420	0	
17	134420	0	
18	134420	0	
19	134420	0	
20	134420	0	
21	134420	0	
22	134420	0	
23	134420	0	
24	134420	0	
25	134420	0	
26	134420	0	
27	134420	0	
28	134420	0	
29	134420	0	
30	134420	0	
31	134420	0	
32	134420	0	
33	134420	0	
34	134420	0	
35	134420	0	
36	134420	0	
37	134420	0	
38	134420	0	
39	134420	0	
40	134420	0	
41	134420	0	
42	134420	0	
43	134420	0	
44	134420	0	
45	134420	0	
46	134420	0	
47	134420	0	
48	134420	0	
49	134420	0	
50	134420	0	
51	134420	0	
52	134420	0	
53	134420	0	
54	134420	0	
55	134420	0	
56	134420	0	
57	134420	0	
58	134420	0	
59	134420	0	
60	134420	0	
61	134420	0	
62	134420	0	
63	134420	0	

0x7f3a8da20000
0	134260	0	
1	134260	0	
2	134260	0	
3	134260	0	
4	137570	0	
5	134260	0	
6	134260	0	
7	134260	0	
8	134260	0	
9	134260	0	
10	134260	0	
11	134260	0	
12	134260	0	
13	134260	0	
14	134260	0	
15	134260	0	
16	134260	0	
17	134260	0	
18	134260	0	
19	134260	0	
20	134260	0	
21	134260	0	
22	134260	0	
23	134260	0	
24	134260	0	
25	134260	0	
26	134260	0	
27	134260	0	
28	134260	0	
29	134260	0	
30	134260	0	
31	134260	0	
32	134260	0	
33	134260	0	
34	134260	0	
35	134260	0	
36	134260	0	
37	134260	0	
38	134260	0	
39	134260	0	
40	134260	0	
41	135156	0	
42	134260	0	
43	134260	0	
44	134260	0	
45	134260	0	
46	134260	0	
47	134260	0	
48	134260	0	
49	134260	0	
50	134260	0	
51	134260	0	
52	134260	0	
53	134260	0	
54	134260	0	
55	134260	0	
56	134260	0	
57	134260	0	
58	134260	0	
59	134260	0	
60	134260	0	
61	134260	0	
62	134260	0	
63	134260	0	

0x7f3a8da21000
0	134260	0	
1	134260	0	
2	134260	0	
3	134260	0	
4	134260	0	
5	134260	0	
6	134260	0	
7	134260	0	
8	134260	0	
9	134260	0	
10	134260	0	
11	134260	0	
12	134260	0	
13	134260	0	
14	135156	0	
15	134260	0	
16	134260	0	
17	134260	0	
18	134260	0	
19	134260	0	
20	134260	0	
21	134260	0	
22	134260	0	
23	134260	0	
24	134260	0	
25	134260	0	
26	134260	0	
27	134260	0	
28	134260	0	
29	134260	0	
30	134260	0	
31	134260	0	
32	134260	0	
33	134260	0	
34	134260	0	
35	134260	0	
36	134260	0	
37	134260	0	
38	134260	0	
39	134260	0	
40	134260	0	
41	134260	0	
42	134260	0	
43	134260	0	
44	134260	0	
45	134260	0	
46	134260	0	
47	134260	0	
48	134260	0	
49	134260	0	
50	134260	0	
51	135156	0	
52	134260	0	
53	134260	0	
54	134260	0	
55	134260	0	
56	134260	0	
57	134260	0	
58	134260	0	
59	134260	0	
60	134260	0	
61	134260	0	
62	134260	0	
63	134260	0	

0x7f3a8da22000
0	134260	0	
1	134260	0	
2	134260	0	
3	134260	0	
4	134260	0	
5	134260	0	
6	134260	0	
7	134260	0	
8	134260	0	
9	134260	0	
10	134260	0	
11	134260	0	
12	134260	0	
13	134260	0	
14	134260	0	
15	134260	0	
16	134260	0	
17	134260	0	
18	134260	0	
19	134260	0	
20	134260	0	
21	134260	0	
22	134260	0	
23	134260	0	
24	135156	0	
25	134260	0	
26	134260	0	
27	134260	0	
28	134260	0	
29	134260	0	
30	134260	0	
31	134260	0	
32	134260	0	
33	134260	0	
34	134260	0	
35	134260	0	
36	134260	0	
37	134260	0	
38	134260	0	
39	134260	0	
40	134260	0	
41	134260	0	
42	134260	0	
43	134260	0	
44	134260	0	
45	134260	0	
46	134260	0	
47	134260	0	
48	134260	0	
49	134260	0	
50	134260	0	
51	134260	0	
52	134260	0	
53	134260	0	
54	134260	0	
55	134260	0	
56	134260	0	
57	134260	0	
58	134260	0	
59	134260	0	
60	134260	0	
61	135156	0	
62	134260	0	
63	134260	0	

0x7f3a8da23000
0	134260	0	
1	134260	0	
2	134260	0	
3	134260	0	
4	134260	0	
5	134260	0	
6	134260	0	
7	134260	0	
8	134260	0	
9	134260	0	
10	134260	0	
11	134260	0	
12	134260	0	
13	134260	0	
14	134260	0	
15	134260	0	
16	134260	0	
17	134260	0	
18	134260	0	
19	134260	0	
20	134260	0	
21	134260	0	
22	134260	0	
23	134260	0	
24	134260	0	
25	134260	0	
26	134260	0	
27	134260	0	
28	134260	0	
29	134260	0	
30	134260	0	
31	134260	0	
32	134260	0	
33	134260	0	
34	135156	0	
35	134260	0	
36	134260	0	
37	134260	0	
38	134260	0	
39	134260	0	
40	134260	0	
41	134260	0	
42	134260	0	
43	134260	0	
44	134260	0	
45	134260	0	
46	134260	0	
47	134260	0	
48	134260	0	
49	134260	0	
50	134260	0	
51	134260	0	
52	134260	0	
53	134260	0	
54	134260	0	
55	134260	0	
56	134260	0	
57	134260	0	
58	134260	0	
59	134260	0	
60	134260	0	
61	134260	0	
62	134260	0	
63	134260	0	

0x7f3a8da24000
0	134260	0	
1	134260	0	
2	134260	0	
3	134260	0	
4	134260	0	
5	134260	0	
6	134260	0	
7	135156	0	
8	134260	0	
9	134260	0	
10	134260	0	
11	134260	0	
12	134260	0	
13	134260	0	
14	134260	0	
15	134260	0	
16	134260	0	
17	134260	0	
18	134260	0	
19	134260	0	
20	134260	0	
21	134260	0	
22	134260	0	
23	134260	0	
24	134260	0	
25	134260	0	
26	134260	0	
27	134260	0	
28	134260	0	
29	134260	0	
30	134260	0	
31	134260	0	
32	134260	0	
33	134260	0	
34	134260	0	
35	134260	0	
36	134260	0	
37	134260	0	
38	134260	0	
39	134260	0	
40	134260	0	
41	134260	0	
42	134260	0	
43	134260	0	
44	135156	0	
45	134260	0	
46	134260	0	
47	134260	0	
48	134260	0	
49	134260	0	
50	134260	0	
51	134260	0	
52	134260	0	
53	134260	0	
54	134260	0	
55	134260	0	
56	134260	0	
57	134260	0	
58	134260	0	
59	134260	0	
60	134260	0	
61	134260	0	
62	134260	0	
63	134260	0	

0x7f3a8da25000
0	134260	0	
1	134260	0	
2	134260	0	
3	134260	0	
4	134260	0	
5	134260	0	
6	134260	0	
7	134260	0	
8	134260	0	
9	134260	0	
10	134260	0	
11	134260	0	
12	134260	0	
13	134260	0	
14	134260	0	
15	134260	0	
16	134260	0	
17	135156	0	
18	134260	0	
19	134260	0	
20	134260	0	
21	134260	0	
22	134260	0	
23	134260	0	
24	134260	0	
25	134260	0	
26	134260	0	
27	134260	0	
28	134260	0	
29	134260	0	
30	134260	0	
31	134260	0	
32	134260	0	
33	134260	0	
34	134260	0	
35	134260	0	
36	134260	0	
37	134260	0	
38	134260	0	
39	134260	0	
